WALKING WALKING_UPSTAIRS WALKING_DOWNSTAIRS SITTING STANDING LAYING variable
-0.2920883 -0.4394996 -0.3771309 0.2400228 0.2679478 0.1147875 56
-0.3309121 -0.3322377 -0.3689784 0.2034525 0.2674525 0.06559672 56
-0.4368084 -0.576044 -0.508557 0.2320098 0.2571182 0.188448 56
-0.3487744 -0.4420894 -0.3341938 0.2347476 0.2002959 0.1597611 56
-0.214787 -0.2739427 -0.2405759 0.09170031 0.1991359 0.1352774 56
-0.2570511 -0.4750015 -0.4509486 0.1366011 0.09824143 0.1166421 56
-0.195103 -0.2678171 -0.288857 0.2443495 0.1560724 0.08837807 56
-0.1020951 0.04660719 -0.2445035 0.2147046 0.2271032 0.07340341 56
-0.2698757 -0.2787079 -0.2101266 0.2856435 0.2011799 0.2060669 56
-0.2531775 -0.3928313 -0.3981446 0.1877521 0.2070884 0.1523599 56
-0.2235005 -0.4102941 -0.4197325 0.1766563 0.1863955 -0.04161132 56
-0.2549355 -0.2225139 -0.5212879 0.176577 0.2676599 0.1370904 56
-0.2687224 -0.3616484 -0.331352 0.1943188 0.2961437 0.0961256 56
-0.3532177 -0.2320745 -0.2769418 0.1476809 0.1468908 0.104292 56
-0.2013005 -0.3797893 -0.270161 0.2779553 0.3032549 0.1386163 56
-0.2688778 -0.4436963 -0.3071167 0.1366891 0.0608341 0.04103815 56
-0.8141406 -0.9227556 -0.7272801 -0.9993441 -0.9998329 -0.9922768 57
-0.8610852 -0.8451515 -0.6668806 -0.9996876 -0.999396 -0.9996851 57
-0.8055973 -0.9251014 -0.8563302 -0.9983366 -0.9985676 -0.9993196 57
-0.9486415 -0.9440697 -0.9080165 -0.9991372 -0.9989021 -0.9989065 57
-0.8633418 -0.8914151 -0.8045607 -0.9987628 -0.9979292 -0.9995785 57
-0.858829 -0.8020394 -0.661176 -0.9967612 -0.9979367 -0.9967663 57
-0.4142798 -0.8566266 -0.6515004 -0.9984587 -0.9984393 -0.9975218 57
-0.6696846 -0.7567756 -0.3143565 -0.9994682 -0.9992714 -0.9957051 57
-0.7068477 -0.8893806 -0.652107 -0.9969776 -0.9980817 -0.9966696 57
-0.855859 -0.8767456 -0.7466316 -0.9996273 -0.9988672 -0.9983858 57
-0.9431965 -0.9587451 -0.8671509 -0.9994881 -0.9997757 -0.9990988 57
-0.810954 -0.9342643 -0.8244053 -0.9991506 -0.9987153 -0.998375 57
-0.6740428 -0.8948421 -0.6205815 -0.9996023 -0.9995715 -0.9993863 57
-0.7886157 -0.6089261 -0.4550513 -0.9988203 -0.998302 -0.9981629 57
-0.9239495 -0.9481503 -0.7343707 -0.9996345 -0.9995523 -0.9988405 57
-0.726194 -0.8561359 -0.6051388 -0.9991108 -0.9996328 -0.9996386 57
-0.8040749 -0.8894307 -0.797977 -0.9997527 -0.9997877 -0.9991778 57
-0.8916027 -0.9464203 -0.8969862 -0.9997377 -0.9996843 -0.9997574 57
-0.5933283 -0.7751476 -0.2996628 -0.9996037 -0.9995931 -0.9997108 57
-0.7278757 -0.7902207 -0.6495784 -0.9986644 -0.9970759 -0.9994326 57
-0.7385758 -0.8367055 -0.518744 -0.9995464 -0.9987864 -0.9991059 57
-0.7273978 -0.8128235 -0.8007065 -0.9990315 -0.9991417 -0.9981635 57
-0.1738666 -0.7233836 -0.2468241 -0.9989446 -0.9987014 -0.9996196 57
-0.7713647 -0.8059482 -0.5913009 -0.9995117 -0.9989844 -0.9993055 57
-0.9038189 -0.9656598 -0.9238123 -0.9996783 -0.9995279 -0.9984381 57
-0.7061584 -0.9177836 -0.6677039 -0.9997452 -0.9995536 -0.9996875 57
-0.7037592 -0.8874831 -0.747851 -0.9997033 -0.9996099 -0.9997358 57
-0.8274899 -0.8977247 -0.7741963 -0.9990176 -0.9983403 -0.9981134 57
-0.8520903 -0.9154814 -0.8178021 -0.9997595 -0.9998041 -0.9998645 57
-0.8323914 -0.9476019 -0.8012546 -0.9995941 -0.9981751 -0.9990932 57
-0.9225912 -0.9807865 -0.8216472 -0.9997474 -0.9998401 -0.9971799 58
-0.9533836 -0.9516888 -0.8695755 -0.9997 -0.9995884 -0.9997546 58
-0.9551496 -0.979426 -0.9446294 -0.9993082 -0.9993353 -0.9995907 58
-0.9804442 -0.9723867 -0.9418018 -0.9994306 -0.9991293 -0.9991755 58
-0.9665829 -0.9631743 -0.9452189 -0.9994144 -0.9989528 -0.9996071 58
-0.9174169 -0.9610666 -0.7884672 -0.9988482 -0.9990958 -0.998065 58
-0.8265448 -0.9735287 -0.8911728 -0.9993732 -0.9993434 -0.9992532 58
-0.8893979 -0.9122623 -0.6691888 -0.9996839 -0.9993041 -0.9985477 58
-0.9228106 -0.9725418 -0.8847938 -0.9991917 -0.9994166 -0.9990532 58
-0.890496 -0.9537777 -0.7625036 -0.9997508 -0.999443 -0.999083 58
-0.9700602 -0.9880785 -0.9432499 -0.9995961 -0.999792 -0.9994916 58
-0.9218764 -0.9737061 -0.9052453 -0.9995573 -0.9993936 -0.9991118 58
-0.8980659 -0.97365 -0.878839 -0.9997544 -0.9997273 -0.9995784 58
-0.9162402 -0.9071301 -0.7558131 -0.9995587 -0.9991783 -0.999383 58
-0.9670502 -0.9798933 -0.8816513 -0.9997397 -0.9996166 -0.9994325 58
-0.937903 -0.9609625 -0.8791592 -0.9996433 -0.9997889 -0.9997447 58
-0.9615824 -0.9772344 -0.9543483 -0.9998068 -0.9998124 -0.9996211 58
-0.9542022 -0.9852947 -0.9658212 -0.9998202 -0.9997833 -0.9998187 58
-0.6825617 -0.8848178 -0.5624034 -0.9997349 -0.9997004 -0.9997384 58
-0.8766933 -0.9541986 -0.9352494 -0.9994825 -0.9979519 -0.9996528 58
-0.9092654 -0.9545674 -0.8697849 -0.9997403 -0.9993836 -0.9996355 58
-0.7854513 -0.8951773 -0.9124608 -0.9995137 -0.9995647 -0.9991789 58
-0.8346818 -0.9058219 -0.6502346 -0.9993427 -0.999385 -0.9996153 58
-0.950432 -0.9478938 -0.8668709 -0.9996863 -0.9992316 -0.9995976 58
-0.9790165 -0.9919867 -0.9813625 -0.9997788 -0.9996421 -0.9992493 58
-0.9093182 -0.9685189 -0.9199604 -0.9997935 -0.9996954 -0.9997745 58
-0.9164277 -0.9664425 -0.8822824 -0.9997596 -0.9997359 -0.9997868 58
-0.940656 -0.9576955 -0.8709909 -0.9994957 -0.9992529 -0.9992327 58
-0.8449028 -0.9711207 -0.8939343 -0.9998042 -0.9997907 -0.9998566 58
-0.923413 -0.9854702 -0.8929866 -0.9997915 -0.9977345 -0.9992845 58
-0.3390322 -0.4926117 -0.3524496 -0.9761615 -0.9863868 -0.8502492 59
-0.4297135 -0.3316436 -0.145776 -0.9826214 -0.9670371 -0.9864311 59
-0.4378458 -0.3782167 -0.1290666 -0.9575506 -0.9012823 -0.9701673 59
-0.3733845 -0.371069 -0.2402989 -0.9605896 -0.9054642 -0.9672037 59
-0.3726687 -0.2636151 -0.2953451 -0.9571173 -0.9096618 -0.9757975 59
-0.2396507 -0.115065 0.06337161 -0.9396714 -0.9316124 -0.9354398 59
-0.3183951 -0.3838893 -0.3393015 -0.9436318 -0.9381216 -0.9536845 59
-0.1020631 -0.2402608 -0.1307404 -0.9822003 -0.9696774 -0.9579039 59
-0.3836761 -0.3139416 -0.3250429 -0.9503152 -0.9169744 -0.9302979 59
-0.2779138 -0.2185247 -0.2143503 -0.9864774 -0.9240059 -0.9537939 59
-0.5147533 -0.4717828 -0.318777 -0.9851069 -0.9783017 -0.9761875 59
-0.4019759 -0.4263603 -0.1788562 -0.968529 -0.8902927 -0.9566539 59
-0.1928565 -0.482113 -0.3196771 -0.9832182 -0.9571541 -0.9694635 59
-0.5085959 -0.4410484 -0.2953155 -0.9785771 -0.9571118 -0.949959 59
-0.2533994 -0.3610969 -0.2273596 -0.9861526 -0.9503803 -0.9554136 59
-0.5957465 -0.5323997 -0.420844 -0.9786329 -0.9731574 -0.9758924 59
-0.4077167 -0.416223 -0.316413 -0.9884111 -0.9806963 -0.9719492 59
-0.6096734 -0.5923237 -0.4892323 -0.9899615 -0.9644289 -0.9924369 59
0.2281424 -0.1944855 0.4749624 -0.9817437 -0.9478656 -0.9741962 59
-0.09362487 -0.3726844 -0.06295726 -0.9699133 -0.8810194 -0.9826194 59
-0.2466574 -0.446974 -0.3667488 -0.9848936 -0.95699 -0.9734105 59
-0.1446487 -0.195457 -0.09543493 -0.9772667 -0.9170181 -0.9533669 59
-0.3376192 -0.4302392 -0.2147307 -0.97715 -0.9475104 -0.9796761 59
-0.4682951 -0.5031887 -0.2724692 -0.9856765 -0.9585402 -0.9765706 59
-0.4119097 -0.476145 -0.2177997 -0.9880026 -0.9680785 -0.8905175 59
-0.3681129 -0.4276866 -0.1259182 -0.9901449 -0.9693643 -0.9883863 59
-0.4980179 -0.5443692 -0.2966286 -0.9872079 -0.9701496 -0.9870285 59
-0.3746811 -0.4036363 -0.029997 -0.9737243 -0.8804261 -0.9468042 59
-0.43149 -0.2605193 -0.189418 -0.9883936 -0.9744854 -0.9931226 59
-0.3744403 -0.488039 -0.2630616 -0.9870346 -0.9157429 -0.9717891 59
-0.1030594 -0.3194746 -0.05570225 -0.9758386 -0.9889845 -0.9521915 60
-0.5547721 -0.4880861 -0.3619138 -0.9821009 -0.9725762 -0.9833216 60
-0.5615263 -0.6372935 -0.5426942 -0.9561736 -0.9377112 -0.9780997 60
-0.6884601 -0.6843102 -0.7175458 -0.9675836 -0.9559929 -0.9721878 60
-0.5139517 -0.516609 -0.3824831 -0.9554604 -0.9393735 -0.9782496 60
-0.3413784 -0.3296538 -0.1303275 -0.9438574 -0.9432731 -0.9417715 60
-0.1519667 -0.5679203 -0.2144431 -0.9566781 -0.9575487 -0.9575702 60
-0.2597297 -0.1131621 0.1160909 -0.9765899 -0.9725955 -0.9574112 60
-0.4369059 -0.4991592 -0.3125122 -0.939693 -0.9545143 -0.9345797 60
-0.345209 -0.235859 -0.2724957 -0.9861792 -0.9603238 -0.95467 60
-0.5931074 -0.5811672 -0.5282545 -0.9826366 -0.9940255 -0.9826403 60
-0.4678863 -0.6047113 -0.4206315 -0.9637252 -0.9482519 -0.9525617 60
-0.2562136 -0.4921761 -0.1338289 -0.9824561 -0.9729131 -0.9686897 60
-0.2158949 0.1186877 0.01320823 -0.9698067 -0.9508362 -0.9380879 60
-0.5354221 -0.5170252 -0.4023323 -0.9792017 -0.9751339 -0.9643109 60
-0.6197319 -0.6420181 -0.479513 -0.966796 -0.9835942 -0.9760929 60
-0.4901663 -0.5214354 -0.4511269 -0.988794 -0.987334 -0.9736691 60
-0.5708982 -0.6498173 -0.6415276 -0.9887027 -0.9835612 -0.9856112 60
-0.09735498 -0.2254218 0.1470831 -0.9681887 -0.9750617 -0.972061 60
0.0310146 -0.1623414 -0.1380979 -0.9646431 -0.9106491 -0.97312 60
-0.3717441 -0.4466916 -0.3088799 -0.9798309 -0.9600826 -0.964968 60
-0.5011769 -0.5239438 -0.5250068 -0.9591618 -0.9706824 -0.9646983 60
0.1955695 -0.2904474 0.328817 -0.9579203 -0.9527812 -0.9684691 60
-0.4798414 -0.546621 -0.4334754 -0.9812002 -0.9704265 -0.966112 60
-0.6787504 -0.6185799 -0.6329164 -0.9838278 -0.9783999 -0.9462596 60
-0.5618278 -0.6171125 -0.4431262 -0.9817408 -0.9838859 -0.983128 60
-0.5347242 -0.5940926 -0.4021328 -0.9841411 -0.9837319 -0.9867958 60
-0.5046817 -0.5220665 -0.2171002 -0.9631176 -0.9481608 -0.9658245 60
-0.3622323 -0.3940453 -0.463125 -0.9903292 -0.9915867 -0.9936963 60
-0.1759009 -0.3660584 -0.3480651 -0.9820059 -0.9456288 -0.9681703 60
-0.2559409 -0.4535972 -0.03186943 -0.9513155 -0.9807731 -0.9093027 61
-0.3966599 -0.2486011 -0.08749447 -0.9598148 -0.9606277 -0.9626719 61
-0.4181262 -0.4315034 -0.3028665 -0.934968 -0.9161725 -0.962342 61
-0.6013811 -0.3507657 -0.3183065 -0.9337769 -0.915281 -0.9614793 61
-0.213127 -0.1398014 -0.03417503 -0.9380034 -0.9071908 -0.9632029 61
-0.2035755 -0.04641421 0.1528452 -0.9347649 -0.9432396 -0.9326366 61
-0.3667336 -0.4081503 -0.2996003 -0.9474199 -0.9571651 -0.9569053 61
-0.1329022 0.1659742 0.02774981 -0.9617987 -0.9755123 -0.9674612 61
-0.2402225 -0.3276987 -0.2506866 -0.9403123 -0.9415103 -0.959815 61
-0.10853 -0.2627634 0.03913668 -0.9653955 -0.9509157 -0.9697558 61
-0.3982933 -0.6746719 -0.2734591 -0.9544538 -0.980763 -0.9614344 61
-0.3172825 -0.4060809 -0.2127674 -0.9557182 -0.952602 -0.9456732 61
-0.276608 -0.2553389 -0.2129067 -0.9683844 -0.9743944 -0.9691269 61
-0.2129258 0.1967032 0.4924144 -0.9570209 -0.9509999 -0.9491072 61
-0.4614641 -0.4857017 -0.1831948 -0.9667315 -0.9682649 -0.9581901 61
-0.4328853 -0.4924275 -0.3750006 -0.9600583 -0.9836393 -0.9859578 61
-0.3988092 -0.3242737 -0.4033804 -0.9816171 -0.985955 -0.9761649 61
-0.5381523 -0.5043641 -0.4470307 -0.9830274 -0.9742944 -0.9849993 61
-0.01050471 -0.06612935 0.2106731 -0.9682358 -0.9651006 -0.9739323 61
-0.1088925 0.1150766 0.2570378 -0.9509634 -0.9114099 -0.9722786 61
-0.2832625 -0.1557624 -0.2382217 -0.9768397 -0.9594326 -0.9808112 61
-0.08350118 -0.1993131 -0.1949157 -0.9483671 -0.9623278 -0.9425702 61
-0.1949704 -0.1630013 -0.1412669 -0.9654288 -0.9679396 -0.9842388 61
-0.3914479 -0.3721829 -0.3962866 -0.9746869 -0.9701334 -0.981093 61
-0.561323 -0.5751697 -0.4103114 -0.9758059 -0.9704569 -0.9245369 61
-0.3185168 -0.3427039 -0.2213888 -0.9704237 -0.9744593 -0.9701712 61
-0.3181824 -0.4005285 -0.1449049 -0.9768481 -0.9808625 -0.979202 61
-0.255029 -0.318211 -0.1843923 -0.9541803 -0.9266552 -0.9611648 61
-0.3972775 -0.3417001 -0.1992259 -0.9739336 -0.9836547 -0.9761843 61
-0.2473503 -0.318937 -0.2637208 -0.9611771 -0.9377981 -0.9675774 61
-0.5166919 -0.5658925 -0.4954225 -0.9779042 -0.9874971 -0.8822965 62
-0.604053 -0.4763588 -0.3794367 -0.9868085 -0.9749881 -0.9888607 62
-0.6151214 -0.484821 -0.3086303 -0.9680131 -0.9019857 -0.9759864 62
-0.5426468 -0.4835487 -0.414919 -0.9733331 -0.9124648 -0.9750947 62
-0.5293928 -0.5016856 -0.5149409 -0.9693904 -0.9127809 -0.9807058 62
-0.5153239 -0.3902481 -0.2867249 -0.963407 -0.9528174 -0.962165 62
-0.5636153 -0.368637 -0.432731 -0.9427264 -0.947892 -0.9623483 62
-0.234252 -0.4099556 -0.3027351 -0.9853393 -0.974201 -0.9678464 62
-0.5074045 -0.3616264 -0.4235588 -0.961836 -0.9247386 -0.9463892 62
-0.4582929 -0.3413016 -0.3395144 -0.9897124 -0.9322739 -0.9645446 62
-0.6231503 -0.5178116 -0.3977228 -0.9891895 -0.9810091 -0.9824246 62
-0.5931429 -0.560463 -0.4223632 -0.9763399 -0.8843852 -0.9692546 62
-0.4357147 -0.562911 -0.4521904 -0.9867147 -0.9558184 -0.9734468 62
-0.6300821 -0.4647429 -0.3788829 -0.9815731 -0.962741 -0.9597405 62
-0.3576334 -0.4372253 -0.35163 -0.9888819 -0.9482752 -0.9582245 62
-0.6737411 -0.509896 -0.4703735 -0.9820579 -0.9739269 -0.9775096 62
-0.5048493 -0.5244684 -0.3931947 -0.9900413 -0.9817913 -0.9772035 62
-0.7349014 -0.6007113 -0.5139471 -0.9925754 -0.9622727 -0.9930194 62
-0.1083888 -0.4775147 0.1966133 -0.985576 -0.946607 -0.9839448 62
-0.2799315 -0.5320217 -0.2533656 -0.9784335 -0.8905257 -0.9851546 62
-0.4918592 -0.560968 -0.4697901 -0.9895593 -0.9645303 -0.9762269 62
-0.3744963 -0.3381398 -0.2845324 -0.9823733 -0.9198518 -0.958031 62
-0.5450517 -0.5904308 -0.4825983 -0.9815232 -0.9416985 -0.9826652 62
-0.6169158 -0.6029455 -0.4848947 -0.9888916 -0.9618857 -0.9847133 62
-0.4066781 -0.5001198 -0.3162521 -0.99055 -0.9726642 -0.8913081 62
-0.5329996 -0.5908123 -0.3981999 -0.9913184 -0.9753216 -0.9909701 62
-0.6423491 -0.5742543 -0.3909684 -0.9889846 -0.9702218 -0.9893823 62
-0.5454802 -0.5563834 -0.3454533 -0.9816151 -0.8867068 -0.9580921 62
-0.6543136 -0.3503382 -0.3191231 -0.9907278 -0.9791626 -0.9946522 62
-0.3990323 -0.5034842 -0.2783866 -0.9884848 -0.9117182 -0.9744884 62
-0.7792869 -0.9354839 -0.8564845 -0.9148936 -0.8855752 -0.9019355 63
-0.7397485 -0.9247312 -0.7185999 -0.9495091 -0.8936679 -0.938172 63
-0.4727475 -0.9289229 -0.8762344 -0.869727 -0.9164463 -0.8751301 63
-0.7935484 -0.9354839 -0.846595 -0.9225806 -0.9251152 -0.9796894 63
-0.6278802 -0.9354839 -0.783116 -0.9340176 -0.8767281 -0.9751861 63
-0.4872666 -0.5964579 -0.3239247 -0.7114369 -0.8732315 -0.754386 63
-0.1443124 -0.8203669 -0.3383665 -0.9637097 -0.906269 -0.9900744 63
-0.672043 -0.8442171 -0.5602716 -0.9453015 -0.9366786 -0.9677419 63
-0.5099256 -0.8485846 -0.4270353 -0.8967742 -0.8709677 -0.8541935 63
-0.6129032 -0.9341112 -0.6485569 -0.8148148 -0.8357771 -0.3170189 63
-0.6391471 -0.9354839 -0.6956522 -0.795496 -0.7062457 -0.8189021 63
-0.6554839 -0.8796526 -0.5539972 -0.8532574 -0.8900053 -0.7408602 63
-0.3910583 -0.8744868 -0.3191489 -0.9381172 -0.8596491 -0.8751301 63
-0.9354839 -0.9354839 -0.5469534 -0.8936679 -0.772043 -0.9190386 63
-0.7132617 -0.9354839 -0.6943164 -0.9311099 -0.8344492 -0.8351254 63
-0.6837445 -0.9316888 -0.6513384 -0.9364189 -0.8899917 -0.9437788 63
-0.4574299 -0.8602151 -0.6297335 -0.9788306 -0.9437552 -0.7891867 63
-0.6889401 -0.9321468 -0.8557185 -0.9388795 -0.8515245 -0.9493797 63
-0.5620347 -0.8935484 -0.6195203 -0.951392 -0.9098542 -0.8927322 63
-0.6192283 -0.8127767 -0.5598566 -0.8836755 -0.849757 -0.7988615 63
-0.6451613 -0.8462594 -0.5182796 -0.9104364 -0.8426966 -0.9548387 63
-0.6227209 -0.9247312 -0.6971326 -0.9396462 -0.8719918 -0.9014337 63
0.04537999 -0.8709677 -0.4169654 -0.9079696 -0.9032258 -0.9480287 63
-0.1457175 -0.6391471 -0.3771261 -0.8889943 -0.9373539 -0.9650538 63
-0.9224063 -0.9483871 -0.9332592 -0.9593052 -0.8448126 -0.9452055 63
-0.2334609 -0.9307918 -0.4580645 -0.9445823 -0.8404534 -0.8870968 63
-0.615167 -0.8026565 -0.2228739 -0.9317972 -0.8419355 -0.8195292 63
-0.8626045 -0.9139785 -0.6970547 -0.9032258 -0.9224173 -0.8951613 63
-0.6141205 -0.9354839 -0.858871 -0.9215054 -0.8878412 -0.8943432 63
-0.9354839 -0.9503722 -0.8740895 -0.9490114 -0.915801 -0.7880184 63
-0.6341198 -0.8256344 -0.7522871 -0.9911959 -0.8802863 -0.9696552 64
-0.6259497 -0.9310345 -0.7358767 -0.9190405 -0.8876117 -0.987069 64
-0.7491082 -0.7545295 -0.5735398 -0.9721485 -0.9140757 -0.8209121 64
-0.7264368 -0.8355438 -0.7348659 -0.9448276 -0.9224138 -0.9616858 64
-0.05788177 -0.787234 -0.3147469 -0.8056426 -0.9002463 -0.9456233 64
-0.1457955 -0.6984449 -0.1867816 -0.8169279 -0.8693285 -0.84634 64
-0.5970962 -0.9350913 -0.649303 -0.9425287 -0.9310345 -0.9429708 64
-0.6178161 -0.9125315 -0.7731397 -0.9295352 -0.9093231 -0.752235 64
-0.6167109 -0.9366643 -0.5796388 -0.8882759 -0.8206897 -0.7875862 64
-0.7644763 -0.782832 -0.7059891 -0.9782886 -0.9231975 -0.7229489 64
-0.8819404 -0.8212005 -0.7616192 -0.9180221 -0.9046222 -0.8499698 64
-0.6827586 -0.8779841 -0.6581709 -0.8647735 -0.9061617 -0.8275862 64
-0.4010889 -0.8332288 -0.699193 -0.8874032 -0.9116757 -0.9432703 64
-0.8983051 -0.9310345 -0.5111111 -0.890166 -0.8632184 -0.8039216 64
-0.5363985 -0.9008621 -0.7093596 -0.9298656 -0.9141184 -0.8362069 64
-0.597025 -0.9377958 -0.7784299 -0.8750625 -0.9354553 -0.8758621 64
-0.7003957 -0.9310345 -0.7391304 -0.9213362 -0.9310345 -0.9805731 64
-0.6527094 -0.8739596 -0.8231975 -0.8838475 -0.8790742 -0.7835544 64
-0.6034483 -0.8982759 -0.4553492 -0.9622107 -0.9206424 -0.9451599 64
-0.3847194 -0.7971602 -0.737931 -0.9007315 -0.8715163 -0.8458418 64
-0.5769231 -0.9266324 -0.7318008 -0.8912779 -0.8240992 -0.8199234 64
-0.5442279 -0.9064039 -0.6206897 -0.9521691 -0.9146141 -0.7662835 64
-0.6271186 -0.9296822 -0.9233716 -0.8782961 -0.8823529 -0.7969349 64
-0.8573127 -0.9322034 -0.5247649 -0.9320487 -0.942029 -0.8898467 64
-0.7660764 -0.9384615 -0.8216409 -0.9257294 -0.8350419 -0.9395371 64
-0.659848 -0.9310345 -0.5337931 -0.9363395 -0.9030755 -0.8203267 64
-0.5983061 -0.9310345 -0.6253919 -0.9330049 -0.8465517 -0.7548928 64
-0.6002554 -0.9310345 -0.6821589 -0.8314176 -0.8201659 -0.8206897 64
-0.5862069 -0.8803659 -0.7543103 -0.9643678 -0.8832891 -0.7041479 64
-0.6944297 -0.8811671 -0.7552836 -0.9054505 -0.8971362 -0.7418719 64
0.0147845 -0.1874502 -0.1004537 0.189153 -0.120293 -0.003546796 65
0.00727968 -0.1153244 -0.0375298 0.1305231 -0.107416 0.1026113 65
0.03375969 -0.1455362 -0.1598886 0.05208445 -0.2971074 -0.08221665 65
-0.1271541 -0.2060731 -0.1271454 0.1090927 -0.2748096 -0.06609218 65
-0.04586019 -0.06158034 -0.008922866 0.1258914 -0.1785984 -0.02272359 65
0.09124097 -0.05591401 0.001504466 0.1394095 -0.1147162 0.1025491 65
0.1119125 -0.3293459 -0.2198677 -0.07163023 -0.1880576 -0.1397452 65
-0.1760321 -0.221045 -0.177173 0.1167416 -0.1542432 -0.1055909 65
-0.2006245 -0.2848818 -0.1652242 -0.1281441 -0.2228578 -0.2306992 65
-0.09336714 -0.235765 -0.1772157 0.214105 -0.2817872 0.07075758 65
-0.1759461 -0.2450404 -0.2632959 0.1156785 -0.129936 0.0061082 65
0.02040884 -0.1583142 -0.05481234 -0.0625087 -0.2410643 0.01056976 65
-0.02290892 -0.2111945 -0.1746919 0.1005509 -0.251063 -0.1019265 65
-0.1594416 -0.3897237 -0.2501063 -0.107487 -0.3060157 -0.2368823 65
-0.1491931 -0.2843666 -0.2463469 0.1054757 -0.1886709 -0.1549875 65
-0.1840316 -0.3806436 -0.2826249 0.1386931 -0.1175701 -0.1255516 65
-0.1025827 -0.2309338 -0.279498 0.167685 -0.1390346 0.006567923 65
0.01823946 -0.304205 -0.3006706 0.1136749 -0.2500593 0.05515642 65
-0.09361622 0.01117286 -0.1470274 -0.01928681 -0.2836655 0.2492094 65
-0.09669903 -0.1572686 -0.22155 -0.03270189 -0.3581928 -0.04300785 65
-0.01686389 -0.1449026 -0.2216634 0.08904605 -0.1879746 -0.1054814 65
-0.03752437 -0.2035421 -0.191963 -0.03925823 -0.391233 -0.1169591 65
-0.007347798 -0.08870305 0.02163337 0.0704402 -0.2915959 0.1314554 65
-0.0550992 -0.1877078 -0.05452874 0.04103272 -0.2895534 0.213437 65
-0.3336886 -0.3800373 -0.2698504 0.1361922 -0.1858027 -0.2050037 65
-0.08375961 -0.06930171 -0.109325 0.1067393 -0.166415 0.1530498 65
-0.04057346 -0.2387207 -0.1818127 0.0280636 -0.2468196 0.09111011 65
-0.0620197 -0.1157291 -0.09230218 0.01774225 -0.3164501 -0.258861 65
0.180833 -0.2910467 -0.1723004 0.06983877 -0.1051034 0.23595 65
-0.2076857 -0.3369542 -0.3957702 -0.01540224 -0.3935262 -0.0661794 65
-0.7898329 -0.8747858 -0.6218498 -0.9929584 -0.9994556 -0.9864204 66
-0.8730701 -0.6284628 -0.7592615 -0.9982014 -0.9982295 -0.9977934 66
-0.8636662 -0.8691765 -0.8466695 -0.9907383 -0.9936586 -0.9980469 66
-0.9455467 -0.7969052 -0.8948354 -0.9943092 -0.9920931 -0.9979269 66
-0.7727665 -0.7352603 -0.7129653 -0.9962195 -0.9916245 -0.9979263 66
-0.8231474 -0.6705425 -0.6112517 -0.9956146 -0.9977878 -0.9957003 66
-0.8225329 -0.7766411 -0.822795 -0.9933645 -0.995708 -0.9969462 66
-0.5455491 -0.05543518 -0.6314558 -0.998158 -0.9987847 -0.9979971 66
-0.7304149 -0.6172327 -0.7373095 -0.9920226 -0.9954403 -0.9986422 66
-0.6652139 -0.7586591 -0.5338526 -0.9977863 -0.9979941 -0.9981924 66
-0.8403558 -0.9518565 -0.7685756 -0.9974681 -0.9995769 -0.9973363 66
-0.774171 -0.7798144 -0.7893764 -0.9978798 -0.9975965 -0.9975408 66
-0.8062813 -0.6861742 -0.7749411 -0.9986341 -0.9993235 -0.9981676 66
-0.6153684 0.2420919 -0.08162594 -0.9969432 -0.9966279 -0.9959076 66
-0.8598037 -0.856159 -0.7231833 -0.998301 -0.9989785 -0.9970683 66
-0.7968878 -0.7887777 -0.8434202 -0.9941009 -0.9995642 -0.9996285 66
-0.8121121 -0.7034283 -0.8572329 -0.9992864 -0.9997124 -0.9987157 66
-0.8783017 -0.8288476 -0.8661528 -0.9993182 -0.9993096 -0.9996119 66
-0.6092245 -0.5920908 -0.5573951 -0.9988909 -0.9981997 -0.9990297 66
-0.6535773 -0.2931128 -0.3226044 -0.9968133 -0.9911632 -0.9990814 66
-0.765289 -0.4461453 -0.7924516 -0.9993378 -0.9981289 -0.9989416 66
-0.6565483 -0.6504673 -0.7464679 -0.9967395 -0.9986228 -0.9894874 66
-0.6878389 -0.5233933 -0.6900091 -0.9967293 -0.9983191 -0.9993469 66
-0.8171889 -0.7343007 -0.8707741 -0.998705 -0.9991955 -0.9993064 66
-0.90196 -0.9020668 -0.8421108 -0.9986292 -0.9992329 -0.9922105 66
-0.7931548 -0.7617189 -0.7779891 -0.9978665 -0.9992851 -0.9978053 66
-0.7191289 -0.6471391 -0.7331246 -0.9990709 -0.9995058 -0.9988448 66
-0.7074289 -0.6658072 -0.7635322 -0.9981868 -0.9945832 -0.9976 66
-0.840649 -0.8024195 -0.7689715 -0.998573 -0.9996597 -0.9984918 66
-0.663752 -0.6846792 -0.7479199 -0.996896 -0.9957092 -0.9980596 66
-0.9194194 -0.9711692 -0.883994 -0.9995881 -0.9998959 -0.9979329 67
-0.8941811 -0.8858869 -0.7606705 -0.9996026 -0.9989968 -0.9995331 67
-0.9677884 -0.967671 -0.9203445 -0.9992066 -0.9978684 -0.9995675 67
-0.9510495 -0.9199196 -0.7478801 -0.9992173 -0.9990385 -0.9992648 67
-0.9091074 -0.8992047 -0.8194504 -0.999093 -0.9984852 -0.9996366 67
-0.7907766 -0.9063271 -0.6975596 -0.9989308 -0.9991424 -0.9984378 67
-0.9137164 -0.9804869 -0.9181066 -0.9995184 -0.9998098 -0.9994711 67
